index|id|category|city|area|market_name|market_address|shop|pay_list|zone|user|pay_tool
46|50027652|['夜市小吃/市場', '糕餅']|花蓮縣|花蓮市|['其他調味品製造', '水產品零售', '糖果餅乾零售', '特殊營養食品製造']|花蓮縣花蓮市民孝里０３１鄰華東１５號|東藻生技股份有限公司|['台灣 PAY']|花蓮|蔡俊明|['行動支付']
47|50027922|['糕餅']|花蓮縣|新城鄉|['未分類其他食品、飲料及菸草製品零售', '菸酒零售', '其他烘焙炊蒸食品製造', '糖果餅乾零售']|花蓮縣新城鄉康樂村１４鄰加灣１７之１號及１７之２號|地根味股份有限公司|['台灣 PAY']|花蓮|余國基|['行動支付']
48|50027943|['糕餅']|花蓮縣|花蓮市|['鞋類及其配件（真皮鞋類及其配件除外）零售', '西點麵包零售']|花蓮縣花蓮市國風里１１鄰林政街６３號１樓|喬凱國際貿易股份有限公司|['一卡通']|花蓮|高稚雯|['電子票證']
49|50028835|['糕餅']|花蓮縣|花蓮市|['未分類其他食品、飲料及菸草製品零售', '經營網路購物', '糖果餅乾零售']|花蓮縣花蓮市主力里００６鄰林森路７９號１樓|誠和品牌行銷股份有限公司|['街口支付', '一卡通', 'LINE PAY', '愛金卡']|花蓮|張獻文|['電子票證', '行動支付']
50|50028994|['糕餅']|花蓮縣|新城鄉|['未分類其他食品、飲料及菸草製品零售', '飲料零售', '糖果餅乾零售']|花蓮縣新城鄉新城村新興路１３０號|曾師傅食品股份有限公司|['街口支付', '一卡通', 'LINE PAY']|花蓮|曾泰菖|['電子票證', '行動支付']
51|50029196|['夜市小吃/市場', '糕餅']|花蓮縣|花蓮市|['蜂蜜零售', '未分類其他食品、飲料及菸草製品零售', '未分類其他食品批發', '糖果餅乾零售']|花蓮縣花蓮市國裕里５１鄰中央路４段１０號１樓|蜂潮國際股份有限公司|['台灣 PAY', 'LINE PAY', '愛金卡', '街口支付', '一卡通']|花蓮|李仁傑|['電子票證', '行動支付']
52|50029454|['糕餅']|花蓮縣|花蓮市|['未分類其他食品、飲料及菸草製品零售', '飲料零售', '糖果餅乾零售']|花蓮縣花蓮市國聯里國聯一路５７號１樓|祖泰香食品股份有限公司|['街口支付', '一卡通', 'LINE PAY']|花蓮|曾泰菖|['電子票證', '行動支付']
53|50031103|['糕餅']|花蓮縣|花蓮市|['普通倉儲經營', '經營網路購物', '糕餅麵包製造', '糖果餅乾零售']|花蓮縣花蓮市主權里德安二街１３５號|宗泰食品股份有限公司|['台灣 PAY', 'LINE PAY', '愛金卡', '街口支付', '一卡通']|花蓮|余宗柏|['電子票證', '行動支付']
54|50034497|['夜市小吃/市場', '糕餅']|花蓮縣|花蓮市|['肉鬆、肉乾、火腿、臘味零售', '未分類其他食品、飲料及菸草製品零售', '菸酒零售', '糖果餅乾零售']|花蓮縣花蓮市主勤里中華路１０３號１樓|郭榮市餅店|['台灣 PAY']|花蓮|郭毅山|['行動支付']
55|50034810|['夜市小吃/市場', '糕餅']|花蓮縣|壽豐鄉|['旅館', '糖果餅乾零售']|花蓮縣壽豐鄉志學村中正路２３８、２４０號|村上春宿企業|['台灣 PAY']|花蓮|吳國樑|['行動支付']
56|50038455|['糕餅']|花蓮縣|花蓮市|['糕餅麵包製造']|花蓮縣花蓮市國治里明禮路４９號１樓|芙芮莉烘焙名店|['台灣 PAY', 'LINE PAY', '愛金卡', '街口支付', '一卡通']|花蓮|余雅玲|['電子票證', '行動支付']
57|50038500|['糕餅', '餐飲']|花蓮縣|玉里鎮|['西點麵包零售', '冰果店、冷（熱）飲店']|花蓮縣玉里鎮泰昌里３鄰中山路２段１５２號|綠之鄉茶飲店|['台灣 PAY']|花蓮|劉瑞月|['行動支付']
58|50039983|['糕餅']|花蓮縣|新城鄉|['未分類其他食品、飲料及菸草製品零售', '糖果餅乾零售']|花蓮縣新城鄉康樂村１鄰康樂路１９０號１﹒２樓|曾福記??糬|['一卡通', 'LINE PAY', '愛金卡']|花蓮|林金翰|['電子票證', '行動支付']
59|50041931|['糕餅']|花蓮縣|花蓮市|['飲料零售', '西點麵包零售', '其他未分類食品製造']|花蓮縣花蓮市主力里和平路４６７號|花滿庭烘焙專賣店|['LINE PAY']|花蓮|李玉琴|['行動支付']
60|50049436|['糕餅']|花蓮縣|新城鄉|['未分類其他食品、飲料及菸草製品零售', '菸酒零售', '糖果餅乾零售']|花蓮縣新城鄉康樂村０１３鄰加灣３―１號|永得食品企業社|['台灣 PAY']|花蓮|劉聰明|['行動支付']
61|50050057|['糕餅']|花蓮縣|吉安鄉|['西點麵包零售']|花蓮縣吉安鄉吉安村２４鄰吉昌三街２６８―１０號１樓|太華麵包坊|['台灣 PAY']|花蓮|馮國慶|['行動支付']
62|50050785|['夜市小吃/市場', '糕餅']|花蓮縣|吉安鄉|['蜂蜜零售', '西點麵包零售', '香皂、沐浴乳、洗面皂零售']|花蓮縣吉安鄉北昌村中央路３段４６９號１樓|晴盛養蜂場|['街口支付', '一卡通', 'LINE PAY', '愛金卡']|花蓮|程育鈞|['電子票證', '行動支付']
63|50051055|['夜市小吃/市場', '糕餅']|花蓮縣|新城鄉|['未分類其他食品、飲料及菸草製品零售', '糖果餅乾零售', '菸酒零售', '未分類其他食品批發']|花蓮縣新城鄉康樂村加灣１６－１號１樓|大發名產實業社|['台灣 PAY']|花蓮|劉聰明|['行動支付']
64|50052164|['夜市小吃/市場', '糕餅']|花蓮縣|花蓮市|['婚禮規劃籌辦服務', '其他服裝及其配件零售', '其他玩具及娛樂用品零售', '糖果餅乾零售']|花蓮縣花蓮市主權里７鄰中華路４６０號１樓|魔法企業社|['LINE PAY']|花蓮|蔡尚志|['行動支付']
65|50052173|['糕餅']|花蓮縣|吉安鄉|['經營網路購物', '麵食品零售']|花蓮縣吉安鄉仁里村０２７鄰中山路一段２０、２２號１樓|吳媽媽包子店|['LINE PAY']|花蓮|婁玉蓮|['行動支付']
66|50053270|['夜市小吃/市場', '糕餅']|花蓮縣|花蓮市|['未分類其他食品、飲料及菸草製品零售', '醃漬蔬果零售', '脫水蔬果零售', '麵食品零售']|花蓮縣花蓮市民心里美工路６號|冠馨行|['愛金卡', '台灣 PAY', 'LINE PAY', '街口支付']|花蓮|許巧鎔|['電子票證', '行動支付']
67|50053291|['糕餅']|花蓮縣|吉安鄉|['飲料零售', '糖果餅乾零售']|花蓮縣吉安鄉吉安村吉昌二街２１５號１樓|巧克愛手工坊|['LINE PAY']|花蓮|黃玉玲|['行動支付']
68|50057361|['糕餅', '餐飲']|花蓮縣|花蓮市|['糖果餅乾零售', '咖啡館']|花蓮縣花蓮市主信里００４鄰忠孝街７０號|巧克咖啡|['一卡通', '愛金卡']|花蓮|劉芳婷|['電子票證']
69|50060083|['糕餅', '餐飲']|花蓮縣|瑞穗鄉|['飲料零售', '西點麵包零售', '餐館、餐廳']|花蓮縣瑞穗鄉瑞穗村０１５鄰中正北路一段１８９號|帕芙比比商行|['台灣 PAY', 'LINE PAY', '愛金卡', '街口支付', '一卡通']|花蓮|孫銘啟|['電子票證', '行動支付']
70|50063426|['糕餅']|花蓮縣|花蓮市|['西點麵包零售']|花蓮縣花蓮市主商里一心街４４號１樓|豆和菓子日式手工點心坊|['LINE PAY']|花蓮|劉建霖|['行動支付']
71|50063444|['夜市小吃/市場', '糕餅']|花蓮縣|花蓮市|['寢具用品製造', '飲料零售', '糖果餅乾零售', '國產家用家具零售']|花蓮縣花蓮市民孝里中美路２７５－１２號１樓|羅比夏普商行|['台灣 PAY', 'LINE PAY', '愛金卡', '街口支付', '一卡通']|花蓮|江秋瑋|['電子票證', '行動支付']
72|50066104|['糕餅']|花蓮縣|吉安鄉|['麵食品零售']|花蓮縣吉安鄉慶豐村００５鄰慶豐一街１０９號１樓|三富手工饅頭|['台灣 PAY', 'LINE PAY']|花蓮|林家弘|['行動支付']
73|50066122|['糕餅']|花蓮縣|吉安鄉|['未分類其他食品、飲料及菸草製品零售', '其他烘焙炊蒸食品製造']|花蓮縣吉安鄉勝安村０１６鄰中央路三段２７０號２樓|蒨魔法蛋糕|['台灣 PAY', 'LINE PAY']|花蓮|吳盈螢|['行動支付']
74|50076809|['糕餅']|花蓮縣|花蓮市|['西點麵包零售']|花蓮縣花蓮市國安里明心街２號１樓|小滿麥實商行|['街口支付', '一卡通', 'LINE PAY', '愛金卡']|花蓮|潘文鍾|['電子票證', '行動支付']
75|50076829|['糕餅']|花蓮縣|花蓮市|['西點麵包零售']|花蓮縣花蓮市國風里和平路５８９巷７號１樓|微笑甜點專賣店|['街口支付', 'LINE PAY', '愛金卡']|花蓮|曾鈺棋|['電子票證', '行動支付']
76|50076850|['糕餅', '餐飲']|花蓮縣|富里鄉|['糖果餅乾零售', '西點麵包零售', '餐館、餐廳', '咖啡館']|花蓮縣富里鄉竹田村００２鄰東竹５５―１號|深山咖啡|['LINE PAY']|花蓮|陳姿燁|['行動支付']
77|50076855|['糕餅']|花蓮縣|花蓮市|['未分類其他食品、飲料及菸草製品零售', '糖果餅乾零售']|花蓮縣花蓮市主信里中華路１４３號１樓|數一薯名產|['台灣 PAY', 'LINE PAY', '愛金卡', '街口支付', '一卡通']|花蓮|王俊民|['電子票證', '行動支付']
78|50076899|['糕餅', '餐飲']|花蓮縣|花蓮市|['未分類其他綜合商品零售', '西點麵包零售', '餐館、餐廳', '冰果店、冷（熱）飲店']|花蓮縣花蓮市國風里和平路５９７號２樓|旺泉商行|['一卡通', 'LINE PAY', '愛金卡']|花蓮|陳昱丞|['電子票證', '行動支付']
79|50078849|['糕餅']|花蓮縣|花蓮市|['西點麵包零售', '經營電視購物、電台購物']|花蓮縣花蓮市民主里五權街２８號１樓|茱諾素食烘焙|['街口支付', '一卡通', 'LINE PAY', '愛金卡']|花蓮|魏淑維|['電子票證', '行動支付']
80|50078899|['糕餅']|花蓮縣|花蓮市|['飲料零售', '西點麵包零售', '糖果餅乾零售']|花蓮縣花蓮市民立里００１鄰永興路９號１樓|米崙香烘焙坊|['LINE PAY']|花蓮|陳恒傑|['行動支付']
81|50078919|['糕餅', '餐飲']|花蓮縣|花蓮市|['未分類其他食品、飲料及菸草製品零售', '西點麵包零售', '咖啡館']|花蓮縣花蓮市主工里０１２鄰民國路６３號１樓|潔西的魔法烤箱工作室|['LINE PAY', '愛金卡']|花蓮|周育慧|['電子票證', '行動支付']
82|50079909|['糕餅']|花蓮縣|花蓮市|['未分類其他家用器具及用品零售', '未分類其他食品、飲料及菸草製品零售', '服裝零售', '糖果餅乾零售']|花蓮縣花蓮市國威里２４鄰中山路３２０號|安華洋行|['台灣 PAY']|花蓮|陸春嬌|['行動支付']
83|50081141|['糕餅']|花蓮縣|花蓮市|['麵食品零售']|花蓮縣花蓮市主農里中原路３７３號|麥田麵工坊|['台灣 PAY']|花蓮|洪啟哲|['行動支付']
84|50085425|['糕餅', '餐飲']|花蓮縣|花蓮市|['西點麵包零售', '咖啡館']|花蓮縣花蓮市主和里中福路７９號１樓|品味東岸咖啡館|['LINE PAY']|花蓮|呂歷玄|['行動支付']
85|50089438|['糕餅']|花蓮縣|花蓮市|['未分類其他食品、飲料及菸草製品零售', '飲料零售', '西點麵包零售', '菸酒零售']|花蓮縣花蓮市國裕里２鄰中山路６０４號１樓|草莊人麵包店|['台灣 PAY']|花蓮|胡林成|['行動支付']
86|50090610|['糕餅']|花蓮縣|花蓮市|['飲料零售', '西點麵包零售', '其他未分類食品製造']|花蓮縣花蓮市國聯里中山路４２２之７號１樓|滿庭芳烘焙專賣店|['LINE PAY']|花蓮|林宗榮|['行動支付']
87|50097012|['糕餅']|花蓮縣|花蓮市|['菸酒零售', '非店面零售代理', '經營電視購物、電台購物', '糖果餅乾零售']|花蓮縣花蓮市民生里００５鄰中山路１９３號１樓|洄瀾薯道|['街口支付', '一卡通', 'LINE PAY', '愛金卡']|花蓮|劉昕|['電子票證', '行動支付']
88|50097085|['夜市小吃/市場', '糕餅']|花蓮縣|吉安鄉|['西點麵包零售', '經營網路購物']|花蓮縣吉安鄉北昌村０２１鄰建昌路８號２樓|菲斯尼工作室|['LINE PAY']|花蓮|葉沐莉|['行動支付']
89|50097147|['糕餅', '餐飲']|花蓮縣|花蓮市|['西點麵包零售', '冰果店、冷（熱）飲店']|花蓮縣花蓮市民主里００２鄰北濱街２７―１號|上高井戶菓子工房|['台灣 PAY', '一卡通', 'LINE PAY', '愛金卡']|花蓮|劉美玲|['電子票證', '行動支付']
90|50097168|['糕餅']|花蓮縣|花蓮市|['飲料零售', '未分類其他食品批發', '手工藝品零售', '糖果餅乾零售']|花蓮縣花蓮市民生里中山路１５４號|智郁商行|['台灣 PAY']|花蓮|洪竹雄|['行動支付']
91|50097181|['夜市小吃/市場', '糕餅']|花蓮縣|新城鄉|['藝術表演活動籌辦、監製與經紀', '人力供應', '其他烘焙炊蒸食品製造', '舞台燈光、音響設備出租']|花蓮縣新城鄉嘉里村０２５鄰嘉里路７２號１樓|玄盛慶典商行|['台灣 PAY']|花蓮|林秀鳳|['行動支付']
92|50103821|['糕餅']|花蓮縣|花蓮市|['未分類其他食品、飲料及菸草製品零售', '飲料零售', '西點麵包零售']|花蓮縣花蓮市主和里中福路８４號１樓|阿布廚坊企業社|['台灣 PAY', 'LINE PAY', '愛金卡', '街口支付', '一卡通']|花蓮|邱梅香|['電子票證', '行動支付']
93|50103848|['糕餅']|花蓮縣|瑞穗鄉|['豆類、麥類及其他雜糧零售', '糖果餅乾零售']|花蓮縣瑞穗鄉瑞美村中山路一段１６９號|喬邦食品企業社|['台灣 PAY', 'LINE PAY']|花蓮|陳威仁|['行動支付']
94|50103873|['糕餅']|花蓮縣|花蓮市|['餐盒零售', '糖果餅乾零售', '西點麵包零售', '西點麵包批發']|花蓮縣花蓮市國華里中山路３９７號１樓|喬麥烘焙坊|['台灣 PAY', '街口支付']|花蓮|許朝雄|['行動支付']
95|50103890|['糕餅', '餐飲']|花蓮縣|花蓮市|['西點麵包零售', '麵店、小吃店', '咖啡館']|花蓮縣花蓮市民德里民權五街８９號１樓|神龍咖啡店|['街口支付', '一卡通', 'LINE PAY', '愛金卡']|花蓮|瞿士堯|['電子票證', '行動支付']
96|50103906|['糕餅']|花蓮縣|花蓮市|['西點麵包零售']|花蓮縣花蓮市國魂里０１２鄰延平街１６９號１樓|好叔叔現烤甜甜圈|['街口支付', '一卡通', 'LINE PAY', '愛金卡']|花蓮|郝元培|['電子票證', '行動支付']
97|50103909|['糕餅']|花蓮縣|花蓮市|['西點麵包零售', '糖果餅乾零售']|花蓮縣花蓮市主權里睦和街４１巷１０號２樓|舞吉商行|['台灣 PAY']|花蓮|游嵐茹|['行動支付']
98|50103915|['糕餅']|花蓮縣|花蓮市|['菸酒零售', '清潔用品零售', '糖果餅乾零售']|花蓮縣花蓮市民生里００５鄰中山路１９３號１樓|文旦復興企業|['街口支付', '一卡通', 'LINE PAY', '愛金卡']|花蓮|劉浩|['電子票證', '行動支付']
99|50104022|['糕餅']|花蓮縣|花蓮市|['西點麵包零售']|花蓮縣花蓮市國聯里國興四街９號１樓|晴天咘咕烘焙小舖|['台灣 PAY']|花蓮|楊畇庭|['行動支付']
100|50104027|['夜市小吃/市場', '糕餅']|花蓮縣|花蓮市|['西點麵包零售', '中古汽機車零配件零售', '中古汽車零售']|花蓮縣花蓮市主權里睦和街４１巷１０號１樓|富秝汽車商行|['LINE PAY']|花蓮|楊琇茹|['行動支付']
101|50115439|['糕餅']|花蓮縣|花蓮市|['未分類其他食品、飲料及菸草製品零售', '西點麵包零售']|花蓮縣花蓮市國風里林森路１８９號１樓|欣芯甜圈屋|['台灣 PAY', 'LINE PAY']|花蓮|潘慎鈴|['行動支付']
102|50115499|['夜市小吃/市場', '糕餅']|花蓮縣|吉安鄉|['未分類其他食品、飲料及菸草製品零售', '飲料零售', '西點麵包零售']|花蓮縣吉安鄉南昌村昌隆三街７４號４樓之２|旭輔企業社|['街口支付', 'LINE PAY', '愛金卡']|花蓮|彭元輔|['電子票證', '行動支付']
103|50115574|['糕餅', '餐飲']|花蓮縣|花蓮市|['西點麵包零售', '麵店、小吃店', '冰果店、冷（熱）飲店']|花蓮縣花蓮市國風里林森路２０７號１樓|康品廚房|['LINE PAY']|花蓮|楊卉婕|['行動支付']
104|50115578|['糕餅']|花蓮縣|吉安鄉|['西點麵包零售']|花蓮縣吉安鄉吉安村０１４鄰中興路１７２－１號１樓|甜以待人私宅烘焙|['台灣 PAY', 'LINE PAY']|花蓮|李虹|['行動支付']
105|50115605|['糕餅']|花蓮縣|花蓮市|['香皂、沐浴乳、洗面皂零售', '菸酒零售', '清潔用品零售', '糖果餅乾零售']|花蓮縣花蓮市國聯里國聯一路５７號|洄瀾印象企業|['街口支付', '一卡通', 'LINE PAY', '愛金卡']|花蓮|劉浩|['電子票證', '行動支付']
106|50115687|['夜市小吃/市場', '糕餅']|花蓮縣|豐濱鄉|['飲料零售', '其他家飾品零售', '西點麵包零售', '糖果餅乾零售']|花蓮縣豐濱鄉靜浦村００５鄰靜浦１７６―１號|外太空藝術工作室|['台灣 PAY']|花蓮|黃紹禹|['行動支付']
107|50118159|['糕餅', '餐飲']|花蓮縣|花蓮市|['便當、自助餐店', '西點麵包零售', '冰果店、冷（熱）飲店', '菸酒零售']|花蓮縣花蓮市國治里００３鄰三民街２３號|星璇展業有限公司東洋營業所|['LINE PAY', '愛金卡']|花蓮|吳科星|['電子票證', '行動支付']
108|50123387|['糕餅']|花蓮縣|花蓮市|['糕餅麵包製造']|花蓮縣花蓮市主力里中華路３１１號|慶春號|['台灣 PAY']|花蓮|朱家慧|['行動支付']
109|50123393|['糕餅']|花蓮縣|吉安鄉|['糕餅麵包製造', '糖果餅乾零售']|花蓮縣吉安鄉勝安村０１０鄰慈惠三街１３７巷２號１樓|元利食品行|['台灣 PAY']|花蓮|徐元春|['行動支付']
110|50123394|['糕餅']|花蓮縣|花蓮市|['未分類其他食品、飲料及菸草製品零售', '罐頭食品零售', '糖果餅乾零售']|花蓮縣花蓮市主商里中華路４１號|通進食品行|['台灣 PAY', 'LINE PAY', '愛金卡', '街口支付', '一卡通']|花蓮|劉劍虹|['電子票證', '行動支付']
111|50123441|['夜市小吃/市場', '糕餅']|花蓮縣|花蓮市|['內建遊戲軟體之遊樂器零售', '其他玩具及娛樂用品零售', '糖果餅乾零售']|花蓮縣花蓮市主勤里節約街２號|燕銘書廊|['台灣 PAY']|花蓮|劉如芳|['行動支付']
1|50004514|['糕餅']|苗栗縣|竹南鎮|['西點麵包零售']|苗栗縣竹南鎮新南里永貞路二段１７９號|布雷得烘焙坊|['台灣 PAY']|桃竹苗|蕭美娜|['行動支付']
2|50004870|['糕餅']|苗栗縣|卓蘭鎮|['未分類其他食品、飲料及菸草製品零售', '西點麵包零售', '水果零售']|苗栗縣卓蘭鎮上新里１９鄰上新１３－１４號１樓|永安食品行|['台灣 PAY']|桃竹苗|江淑萍|['行動支付']
3|50005502|['糕餅', '餐飲']|苗栗縣|竹南鎮|['菸酒零售', '水果零售', '西點麵包零售', '冰果店、冷（熱）飲店']|苗栗縣竹南鎮照南里００３鄰光復路１７２號１樓|杰絲商行|['台灣 PAY', 'LINE PAY']|桃竹苗|蕭喆宇|['行動支付']
4|50005509|['糕餅']|苗栗縣|竹南鎮|['未分類其他食品、飲料及菸草製品零售', '西點麵包零售']|苗栗縣竹南鎮竹南里１４鄰博愛街６９號１樓|麗莎蛋糕坊|['台灣 PAY']|桃竹苗|蘇絃豪|['行動支付']
5|50005546|['夜市小吃/市場', '糕餅']|苗栗縣|苗栗市|['未分類其他食品、飲料及菸草製品零售', '其他烘焙炊蒸食品製造', '未分類其他食品批發']|苗栗縣苗栗市上苗里１５鄰中山路８０號１樓|里優烘焙商行|['台灣 PAY']|桃竹苗|葉春成|['行動支付']
6|50006303|['糕餅', '餐飲']|苗栗縣|通霄鎮|['西點麵包零售', '咖啡零售', '冰果店、冷（熱）飲店', '咖啡館']|苗栗縣通霄鎮通西里０２７鄰中山路２２３號１樓|星巴通商行|['台灣 PAY', 'LINE PAY']|桃竹苗|施正木|['行動支付']
7|50006365|['糕餅', '餐飲']|苗栗縣|苗栗市|['未分類其他食品、飲料及菸草製品零售', '西點麵包零售', '冰果店、冷（熱）飲店', '咖啡館']|苗栗縣苗栗市建功里府東路９１號|炬楙商行|['台灣 PAY', 'LINE PAY', '街口支付']|桃竹苗|童文彬|['行動支付']
8|50006987|['夜市小吃/市場', '糕餅']|苗栗縣|苗栗市|['未分類其他食品、飲料及菸草製品零售', '西點麵包零售']|苗栗縣苗栗市清華里為公路３０９號１樓|洺豪商行|['台灣 PAY', 'LINE PAY']|桃竹苗|童文彬|['行動支付']
9|50008302|['糕餅', '餐飲']|苗栗縣|三義鄉|['未分類其他食品、飲料及菸草製品零售', '西點麵包零售', '冰果店、冷（熱）飲店', '咖啡館']|苗栗縣三義鄉廣盛村１９鄰中正路１２４號１樓|哲林商行|['台灣 PAY', 'LINE PAY']|桃竹苗|林哲光|['行動支付']
10|50009046|['糕餅', '餐飲']|苗栗縣|竹南鎮|['西點麵包零售', '冰果店、冷（熱）飲店']|苗栗縣竹南鎮天文里龍昇街２號１樓|詠成商行|['台灣 PAY', 'LINE PAY']|桃竹苗|楊彩玫|['行動支付']
11|50009048|['糕餅', '餐飲']|苗栗縣|苗栗市|['西點麵包零售', '冰果店、冷（熱）飲店']|苗栗縣苗栗市新苗里０１１鄰中正路９０５號|吉豐商行|['台灣 PAY', 'LINE PAY']|桃竹苗|陳韋霖|['行動支付']
12|50009735|['糕餅']|苗栗縣|苗栗市|['未分類其他食品、飲料及菸草製品零售', '未分類其他食品批發', '其他未分類專賣批發', '糖果餅乾零售']|苗栗縣苗栗市中苗里５鄰中正路５５５號１樓|緣定一生|['台灣 PAY']|桃竹苗|吳秀文|['行動支付']
13|50010659|['糕餅']|苗栗縣|卓蘭鎮|['未分類其他食品、飲料及菸草製品零售', '糕餅麵包製造', '未分類其他食品批發']|苗栗縣卓蘭鎮上新里上新１３－１４號|江記永安囍餅有限公司|['台灣 PAY']|桃竹苗|江淑萍|['行動支付']
14|50012033|['糕餅']|苗栗縣|竹南鎮|['未分類其他食品、飲料及菸草製品零售', '非酒精飲料批發', '糕餅麵包製造', '未分類其他食品批發']|苗栗縣竹南鎮竹南里１７鄰博愛街１７１號１樓|普羅食品有限公司|['台灣 PAY', 'LINE PAY']|桃竹苗|黃惠美|['行動支付']
15|50013830|['糕餅']|苗栗縣|苗栗市|['其他未分類食品製造', '其他烘焙炊蒸食品製造']|苗栗縣苗栗市福麗里００９鄰至公路３３３―１號|花田喜有限公司|['台灣 PAY']|桃竹苗|張睿芸|['行動支付']
16|50013832|['糕餅']|苗栗縣|竹南鎮|['西點麵包批發']|苗栗縣竹南鎮龍山里１３鄰龍昇街２１５號|米仕特凱有限公司|['台灣 PAY']|桃竹苗|沈鳳開|['行動支付']
17|50017450|['糕餅', '餐飲']|苗栗縣|南庄鄉|['西點麵包零售', '餐館、餐廳', '未分類其他住宿']|苗栗縣南庄鄉東河村０２１鄰２１號|萊喜奈有限公司|['台灣 PAY']|桃竹苗|林孟儒|['行動支付']
18|50017508|['夜市小吃/市場', '糕餅', '餐飲']|苗栗縣|苗栗市|['西點麵包零售', '咖啡零售', '經營網路購物', '咖啡館']|苗栗縣苗栗市上苗里中山路１０８號１樓|沛克咖啡有限公司|['LINE PAY']|桃竹苗|陳豪森|['行動支付']
19|50017565|['糕餅', '餐飲']|苗栗縣|苗栗市|['西點麵包零售', '以自動販賣機零售商品', '冰果店、冷（熱）飲店']|苗栗縣苗栗市文山里０１４鄰自治路３２７號１樓|青舍有限公司|['街口支付', 'LINE PAY']|桃竹苗|賴俊瑋|['行動支付']
20|50019407|['糕餅']|苗栗縣|銅鑼鄉|['味精製造', '罐頭批發', '其他烘焙炊蒸食品製造', '醃漬肉品製造']|苗栗縣銅鑼鄉樟樹村４鄰５９號|稻香客家米食有限公司|['街口支付']|桃竹苗|吳玉貴|['行動支付']
21|50020074|['糕餅', '餐飲']|苗栗縣|竹南鎮|['西點麵包零售', '冰果店、冷（熱）飲店']|苗栗縣竹南鎮竹南里延平路１１２號１樓|妘品有限公司|['LINE PAY']|桃竹苗|賴世偉|['行動支付']
22|50020663|['夜市小吃/市場', '糕餅']|苗栗縣|通霄鎮|['肉鬆、肉乾、火腿、臘味零售', '飲料零售', '麵食品零售', '糖果餅乾零售']|苗栗縣通霄鎮內湖里１２鄰烏眉路２８８號１樓|八芳全有限公司|['台灣 PAY']|桃竹苗|林小文|['行動支付']
23|50020967|['糕餅']|苗栗縣|苗栗市|['飲料零售', '其他烘焙炊蒸食品製造', '視覺傳達與平面設計']|苗栗縣苗栗市玉清里為民街４０巷２５弄３０號|嘣嘣史法式甜食工作室有限公司|['LINE PAY']|桃竹苗|彭詩涵|['行動支付']
24|50022017|['糕餅']|苗栗縣|泰安鄉|['西點麵包零售', '經營網路購物']|苗栗縣泰安鄉士林村蘇魯３３號|唯渡烘培坊有限公司|['台灣 PAY', 'LINE PAY']|桃竹苗|徐睿君|['行動支付']
25|50024726|['糕餅']|苗栗縣|卓蘭鎮|['未分類其他食品、飲料及菸草製品零售', '糕餅麵包製造', '未分類其他食品批發']|苗栗縣卓蘭鎮新厝里１鄰７－１２號|江記永安囍餅有限公司旗艦店|['台灣 PAY']|桃竹苗|江淑萍|['行動支付']
26|50029384|['糕餅']|苗栗縣|銅鑼鄉|['未分類其他食品、飲料及菸草製品零售', '國產菸酒批發', '非酒精飲料批發', '西點麵包批發']|苗栗縣銅鑼鄉朝陽村０２１鄰朝東１３５―３號１樓|巨揚物流股份有限公司|['台灣 PAY', 'LINE PAY', '街口支付']|桃竹苗|劉燕玲|['行動支付']
27|50029497|['糕餅']|苗栗縣|通霄鎮|['西點麵包零售', '糕餅麵包製造', '西點麵包批發']|苗栗縣通霄鎮通西里０１３鄰中正路７３號|沃美食品股份有限公司|['LINE PAY']|桃竹苗|徐若晨|['行動支付']
28|50037615|['糕餅']|苗栗縣|竹南鎮|['飲料零售', '實體書籍出版', '西點麵包零售']|苗栗縣竹南鎮營盤里２３鄰自由街８８－１５號１樓|伊豆食品行|['台灣 PAY']|桃竹苗|陳紀從|['行動支付']
29|50040239|['糕餅']|苗栗縣|苗栗市|['飲料零售', '西點麵包零售', '未分類其他食品批發']|苗栗縣苗栗市福麗里１鄰府前路１８１號１樓|瑞士烘焙屋|['台灣 PAY', 'LINE PAY']|桃竹苗|鄧原豪|['行動支付']
30|50043266|['糕餅', '餐飲']|苗栗縣|三義鄉|['其他家飾品零售', '糖果餅乾批發', '餐館、餐廳']|苗栗縣三義鄉勝興村１３鄰勝興５７號１樓|幸福猫驛站|['LINE PAY']|桃竹苗|陳蕥湘|['行動支付']
31|50048778|['糕餅', '餐飲']|苗栗縣|獅潭鄉|['其他烘焙炊蒸食品製造', '麵店、小吃店', '青草零售', '冰果店、冷（熱）飲店']|苗栗縣獅潭鄉新店村７鄰新店６２―１號|仙山食品行|['LINE PAY']|桃竹苗|謝椿玉|['行動支付']
32|50048789|['糕餅']|苗栗縣|南庄鄉|['未分類其他食品、飲料及菸草製品零售', '西點麵包零售']|苗栗縣南庄鄉蓬萊村１１鄰八卦力１６之８號１樓|山度窯烤麵包|['街口支付']|桃竹苗|陳德星|['行動支付']
33|50058856|['夜市小吃/市場', '糕餅']|苗栗縣|竹南鎮|['清潔用品零售', '經營網路購物', '糖果餅乾零售']|苗栗縣竹南鎮正南里０１８鄰中正路１７５號|鮮牛屋團購|['台灣 PAY']|桃竹苗|陳珊利|['行動支付']
